Current (mA) - Plot 0	Flow (GPM) - Plot 0	Current (mA) - Plot 1	Flow (GPM) - Plot 1	Current (mA) - Plot 2	Flow (GPM) - Plot 2	
21.5m	171.5m					
21.4m	170.1m					
21.5m	169.4m					
21.5m	165m					
21.5m	165m					
21.5m	167m					
21.5m	167.1m					
21.5m	169.2m					
21.4m	169m					
21.5m	166.4m					
21.5m	167.1m					
21.5m	168.2m					
21.5m	166.7m					
21.5m	164.6m					
21.5m	163.8m					
21.4m	162.7m					
21.5m	165.1m					
21.5m	168.4m					
21.5m	170m					
21.5m	170.5m					
21.5m	169.7m					
21.5m	169.4m					
21.5m	171.6m					
21.5m	171.5m					
21.5m	166.1m					
21.5m	165.8m					
21.5m	163.9m					
21.5m	164.5m					
21.5m	167.8m					
21.5m	167.6m					
21.5m	166.3m					
21.5m	166.2m					
21.5m	166.1m					
21.5m	167.1m					
21.6m	168m					
21.6m	165.3m					
21.6m	162.7m					
21.5m	164.5m					
21.5m	166.1m					
21.5m	170.8m					
21.5m	171.6m					
21.5m	170.5m					
21.6m	170.4m					
21.5m	171m					
21.6m	171.4m					
21.6m	172.4m					
21.5m	170.4m					
21.5m	164.9m					
21.6m	165.3m					
21.6m	166.3m					
21.5m	168.2m					
21.6m	169.4m					
21.6m	168.4m					
21.6m	167.7m					
21.6m	168.3m					
21.5m	168.7m					
21.6m	168.5m					
21.6m	168.4m					
21.6m	164.2m					
21.6m	164.1m					
21.6m	166.4m					
21.6m	166.5m					
21.6m	169.3m					
21.6m	169.2m					
21.6m	167m					
21.6m	167.3m					
21.6m	167.8m					
21.6m	166.9m					
21.6m	165.1m					
21.6m	164.5m					
21.6m	163.4m					
21.6m	165.1m					
21.6m	168m					
21.6m	169.7m					
21.7m	170.4m					
21.6m	169.5m					
21.6m	169.3m					
21.6m	171.6m					
21.6m	171.2m					
21.6m	165.4m					
21.6m	165.4m					
21.6m	165.2m					
21.6m	165.7m					
21.6m	169.4m					
21.6m	169.3m					
21.6m	169.2m					
21.7m	168.6m					
21.6m	167.8m					
21.6m	168.8m					
21.6m	169.8m					
21.7m	166.9m					
21.6m	164m					
21.7m	164.5m					
21.7m	164.6m					
21.7m	168.9m					
21.7m	169.8m					
21.6m	169.7m					
21.7m	169.7m					
21.7m	169.8m					
21.6m	170.1m					
21.7m	171.3m					
21.7m	170.2m					
21.7m	165.6m					
21.6m	166m					
21.7m	166.4m					
21.7m	168m					
21.7m	169.3m					
21.7m	168.7m					
21.7m	168.2m					
21.7m	168.4m					
21.7m	168.5m					
21.7m	166.5m					
21.7m	166.2m					
21.7m	162.9m					
21.7m	162.6m					
21.7m	165.5m					
21.7m	165.8m					
21.7m	168.3m					
21.7m	168.5m					
21.7m	168.4m					
21.7m	168.9m					
21.7m	170.4m					
21.7m	169.5m					
21.7m	167.2m					
21.7m	165.9m					
21.7m	164.4m					
21.7m	167.1m					
21.7m	168.7m					
21.7m	169.8m					
21.7m	170.5m					
21.8m	169.9m					
21.6m	169.9m					
21.7m	171.6m					
21.7m	171.6m					
21.7m	165.8m					
21.7m	165.7m					
21.7m	165.1m					
21.8m	166.1m					
21.7m	168.2m					
21.7m	168m					
21.8m	167.7m					
21.7m	167.4m					
21.7m	166.8m					
21.7m	168.5m					
21.7m	169.3m					
21.7m	165.5m					
21.8m	163.9m					
21.7m	165.4m					
21.8m	165.9m					
21.8m	169.6m					
21.8m	170.9m					
21.8m	170.2m					
21.8m	170.3m					
21.8m	170.9m					
21.7m	171m					
21.8m	171.5m					
21.8m	168.1m					
21.7m	163.5m					
21.8m	164.6m					
21.8m	165.7m					
21.8m	167.2m					
21.8m	168.7m					
21.8m	167.5m					
21.8m	166.2m					
21.8m	168.2m					
21.8m	168.6m					
21.8m	167.8m					
21.8m	167.7m					
21.8m	163.1m					
21.8m	162.3m					
21.8m	165m					
21.8m	166.3m					
21.8m	169.8m					
21.8m	169.5m					
21.8m	168.2m					
21.8m	168.8m					
21.8m	171.1m					
21.8m	169.7m					
21.8m	168.5m					
21.8m	166.5m					
21.8m	164.9m					
21.8m	167m					
21.8m	168.4m					
21.8m	169.1m					
21.9m	169.6m					
21.8m	167.8m					
21.9m	167.7m					
21.8m	169.5m					
21.8m	169.6m					
21.8m	164.8m					
21.8m	164.6m					
21.8m	163.4m					
21.8m	164.8m					
21.9m	168.2m					
21.8m	168.6m					
21.9m	169.4m					
21.9m	169.3m					
21.9m	168.9m					
21.8m	171m					
21.9m	172m					
21.9m	167.9m					
21.8m	165.9m					
21.9m	165.6m					
21.8m	165.5m					
21.9m	169.1m					
21.9m	169m					
21.9m	167.7m					
21.9m	167.7m					
21.8m	167.5m					
21.9m	167.6m					
21.9m	169.4m					
21.9m	166.7m					
21.9m	162.4m					
21.9m	163.5m					
21.9m	165.1m					
21.9m	166.5m					
21.9m	168.4m					
21.9m	168m					
21.9m	167.6m					
21.9m	168.8m					
21.9m	169.2m					
21.9m	169.4m					
21.9m	169.4m					
21.9m	165.4m					
21.9m	164.4m					
21.9m	166.9m					
21.9m	168m					
21.9m	171.1m					
21.9m	170.7m					
21.9m	168.7m					
21.9m	169.6m					
21.9m	170.5m					
21.9m	169.4m					
21.9m	168.4m					
21.9m	166.2m					
21.9m	164.2m					
21.9m	165.9m					
22m	167.3m					
21.9m	170.1m					
21.9m	170.5m					
22m	168.6m					
21.9m	168.4m					
21.9m	170m					
21.9m	169.3m					
22m	166.1m					
22m	165.5m					
21.9m	163.7m					
22m	164.5m					
22m	166.3m					
21.9m	166.7m					
22m	167.7m					
22m	167.4m					
21.9m	166.8m					
22m	168.2m					
22m	168.9m					
22m	166.2m					
22m	164.9m					
22m	165.5m					
22m	165.7m					
21.9m	168.6m					
22m	169.8m					
22m	169.3m					
21.9m	169.3m					
22m	169.3m					
21.9m	169.3m					
22m	169.8m					
22m	167.4m					
22m	163.5m					
22m	164.1m					
22m	164.9m					
22m	166.4m					
22m	168.4m					
22m	168.2m					
22m	168m					
22m	169.3m					
22m	169.6m					
22m	170.4m					
22m	170.5m					
22.1m	166.2m					
22m	165.5m					
22m	168m					
22.1m	168.5m					
22.1m	170.9m					
22.1m	170.6m					
22m	169.1m					
22m	169.7m					
22m	170.2m					
22m	168.6m					
22.1m	167.3m					
22m	165m					
22m	163m					
22.1m	164.6m					
22m	165.7m					
22.1m	166.8m					
22.1m	167.5m					
22.1m	166.4m					
22.1m	166.3m					
22m	168.4m					
22.1m	168.5m					
22m	164.7m					
22.1m	164.5m					
22.1m	163.6m					
22m	164.3m					
22m	166.1m					
22.1m	166.3m					
22m	166.6m					
22.1m	166.2m					
22.1m	165.4m					
22m	166.5m					
22.1m	168.7m					
22.1m	166.3m					
22.1m	164.5m					
22.1m	165.8m					
22.1m	166.4m					
22.1m	169.7m					
22m	171.1m					
22.2m	171.3m					
22.1m	171.3m					
22m	172.2m					
22.1m	172.3m					
22m	174.1m					
22.1m	171.5m					
22.1m	167.1m					
22.1m	167.4m					
22.1m	167.7m					
22.1m	168.9m					
22.1m	170.7m					
22.1m	169m					
22.1m	168.4m					
22.1m	168.8m					
22.1m	168.9m					
22.1m	169.3m					
22.1m	168.8m					
22.1m	163m					
22.1m	163.2m					
22.1m	165.9m					
22.1m	166.4m					
22.2m	169.6m					
22.1m	169.2m					
22.2m	167m					
22.1m	167.8m					
22.1m	168.7m					
22.2m	167.9m					
22.1m	167.1m					
22.2m	164m					
22.1m	161.2m					
22.1m	163.1m					
22.1m	164.7m					
22.2m	165.4m					
22.2m	165.9m					
22.1m	164.5m					
22.2m	163.4m					
22.2m	165m					
22.1m	165.2m					
22.2m	162.6m					
22.2m	162.4m					
22.2m	163.5m					
22.2m	163.5m					
22.2m	169.4m					
22.1m	170.3m					
22.2m	171.8m					
22.2m	171.9m					
22.2m	172m					
22.2m	173.8m					
22.2m	174.8m					
22.2m	170.8m					
22.2m	168.5m					
22.2m	168.2m					
22.2m	168m					
22.2m	171.1m					
22.2m	171.1m					
22.2m	170m					
22.2m	170m					
22.2m	168.9m					
22.2m	169.6m					
22.2m	170.7m					
22.2m	168.2m					
22.3m	164.1m					
22.2m	164.6m					
22.2m	165.6m					
22.2m	167.6m					
22.2m	170.6m					
22.2m	169.5m					
22.2m	169m					
22.2m	168.5m					
22.2m	168.4m					
22.3m	169.5m					
22.2m	169.4m					
22.2m	163.5m					
22.2m	163.1m					
22.2m	164m					
22.2m	164.7m					
22.2m	169.3m					
22.3m	168.9m					
22.2m	166.6m					
22.2m	166.7m					
22.3m	167.5m					
22.2m	166.6m					
22.3m	165.6m					
22.2m	163.3m					
22.3m	160.9m					
22.2m	162.7m					
22.3m	164.3m					
22.3m	166.4m					
22.2m	168.3m					
22.3m	168m					
22.3m	167.7m					
22.3m	170m					
22.3m	170.4m					
22.3m	167.9m					
22.3m	167.5m					
22.3m	166.4m					
22.3m	167.3m					
22.3m	170.5m					
22.3m	170.9m					
22.2m	172m					
22.3m	171.5m					
22.3m	170.7m					
22.3m	171.6m					
22.3m	172.2m					
22.3m	168.5m					
22.3m	166.3m					
22.3m	165.6m					
22.3m	165.2m					
22.3m	168.4m					
22.3m	168.6m					
22.3m	168.9m					
22.3m	168.9m					
22.3m	168.4m					
22.3m	168.8m					
22.3m	169.8m					
22.3m	167.8m					
22.3m	163.9m					
22.4m	164.1m					
22.4m	164.5m					
22.3m	166.1m					
22.3m	168.7m					
22.3m	168.7m					
22.3m	168.7m					
22.3m	169m					
22.3m	169.1m					
22.3m	169.9m					
22.3m	169.9m					
22.3m	162.9m					
22.4m	161.9m					
22.3m	162.1m					
22.3m	162.4m					
22.3m	165.1m					
22.3m	165m					
22.4m	163.7m					
22.3m	164m					
22.4m	165.6m					
22.3m	165.7m					
22.3m	166.3m					
22.4m	165.9m					
22.3m	164.2m					
22.4m	166.5m					
22.4m	168.7m					
22.4m	171.1m					
22.4m	173.1m					
22.4m	172.5m					
22.4m	172.2m					
22.4m	174.3m					
22.4m	174.3m					
22.4m	171.5m					
22.4m	170.4m					
22.4m	167m					
22.4m	167.3m					
22.4m	168.5m					
22.4m	168.7m					
22.4m	169.1m					
22.4m	168.3m					
22.5m	167.7m					
22.4m	168.9m					
22.4m	169.8m					
22.4m	167.1m					
22.4m	165.2m					
22.4m	164.3m					
22.4m	163.7m					
22.4m	167.4m					
22.4m	167.7m					
22.4m	168.2m					
22.4m	168.2m					
22.4m	167.9m					
22.4m	168.5m					
22.4m	170m					
22.4m	168.3m					
22.4m	164.5m					
22.4m	164.6m					
22.4m	164.7m					
22.4m	166.2m					
22.4m	169.1m					
22.4m	169.1m					
22.4m	169.1m					
22.5m	169.3m					
22.4m	169.4m					
22.4m	170m					
22.5m	170m					
22.5m	164.2m					
22.4m	163.8m					
22.5m	165.4m					
22.5m	165.7m					
22.4m	169.3m					
22.5m	169.2m					
22.4m	168.4m					
22.5m	168.8m					
22.4m	169.4m					
22.5m	169.4m					
22.4m	169.4m					
22.5m	167.1m					
22.6m	164.1m					
22.4m	165.4m					
22.5m	166.9m					
22.5m	169.2m					
22.5m	169.8m					
22.5m	168.2m					
22.5m	167.8m					
22.5m	169.7m					
22.5m	169.9m					
22.5m	168m					
22.5m	167.2m					
22.5m	162.9m					
22.5m	163.5m					
22.5m	166.4m					
22.5m	166.8m					
22.5m	168.2m					
22.5m	166.7m					
22.5m	165.2m					
22.5m	167.1m					
22.5m	168.7m					
22.5m	166.4m					
22.5m	164.4m					
22.5m	164.1m					
22.5m	163.9m					
22.5m	168.2m					
22.5m	168.9m					
22.5m	170.7m					
22.5m	170.9m					
22.6m	170.3m					
22.5m	170.8m					
22.5m	172.9m					
22.5m	171.2m					
22.5m	166.1m					
22.6m	165.7m					
22.5m	164.7m					
22.6m	167.1m					
22.5m	168.7m					
22.5m	168.4m					
22.6m	168.2m					
22.5m	168.3m					
22.6m	168.4m					
22.6m	169.8m					
22.6m	170.5m					
22.6m	165.5m					
22.6m	165.4m					
22.6m	166.6m					
22.6m	166.6m					
22.6m	170.7m					
22.6m	170m					
22.6m	168.5m					
22.6m	168.4m					
22.6m	168.2m					
22.6m	168.5m					
22.6m	168.9m					
22.6m	165m					
22.6m	162.3m					
22.6m	163.9m					
22.6m	164.7m					
22.6m	167.9m					
22.6m	169.3m					
22.6m	167.8m					
22.6m	167.4m					
22.6m	168.7m					
22.6m	168.7m					
22.6m	168.4m					
22.6m	167.8m					
22.6m	162.7m					
22.6m	163.1m					
22.6m	166.1m					
22.6m	166.4m					
22.6m	168.5m					
22.5m	168m					
22.6m	167.3m					
22.6m	168.4m					
22.6m	169.6m					
22.6m	168.4m					
22.6m	167m					
22.6m	165.5m					
22.6m	165.1m					
22.7m	168.4m					
22.6m	169.1m					
22.6m	170.9m					
22.7m	171.2m					
22.6m	170.7m					
22.7m	171.1m					
22.6m	172.6m					
22.6m	171.3m					
22.6m	166.6m					
22.7m	166.1m					
22.7m	165.6m					
22.6m	167.2m					
22.7m	168.4m					
22.6m	167.8m					
22.6m	167.3m					
22.7m	166.7m					
22.7m	166.3m					
22.7m	167.7m					
22.7m	167.8m					
22.7m	162.9m					
22.7m	162.6m					
22.7m	165.3m					
22.7m	165.4m					
22.7m	169.7m					
22.7m	169.8m					
22.7m	169.6m					
22.7m	169.9m					
22.7m	170.4m					
22.7m	170.5m					
22.6m	170.6m					
22.7m	166.3m					
22.7m	163.9m					
22.7m	164.2m					
22.7m	164.4m					
22.7m	166.9m					
22.7m	167.8m					
22.7m	166.2m					
22.7m	165.6m					
22.7m	167.6m					
22.7m	168.4m					
22.7m	168.9m					
22.7m	168.7m					
22.7m	165.6m					
22.7m	165.8m					
22.7m	168.7m					
22.7m	169.9m					
22.7m	171.5m					
22.7m	170.3m					
22.7m	168.7m					
22.7m	168.9m					
22.8m	169.1m					
22.8m	166.4m					
22.7m	165.6m					
22.8m	163.7m					
22.8m	163.2m					
22.7m	166.3m					
22.8m	167m					
22.8m	168.9m					
22.7m	169.2m					
22.8m	168.9m					
22.8m	169.3m					
22.8m	170.9m					
22.7m	169.7m					
22.8m	165.2m					
22.8m	165.3m					
22.7m	165.4m					
22.8m	167m					
22.7m	168.4m					
22.8m	167.8m					
22.8m	167.3m					
22.7m	167.5m					
22.7m	167.7m					
22.7m	169m					
22.8m	169.1m					
22.8m	162.9m					
22.8m	162.4m					
22.8m	164.9m					
22.8m	165.1m					
22.8m	168.8m					
22.8m	168.9m					
22.8m	168.6m					
22.8m	168.9m					
22.8m	169.7m					
22.8m	170.3m					
22.8m	171.5m					
22.8m	167.9m					
22.8m	165.2m					
22.8m	166.6m					
22.8m	167.4m					
22.8m	169.4m					
22.8m	170.4m					
22.8m	167.9m					
22.9m	167m					
22.8m	167.5m					
22.8m	167.5m					
22.8m	165.9m					
22.8m	165.9m					
22.8m	161.9m					
22.8m	161.9m					
22.8m	165.9m					
22.8m	167.4m					
22.9m	170m					
22.8m	169.7m					
22.8m	169.1m					
22.9m	170.2m					
22.8m	172m					
22.9m	169.2m					
22.9m	168.2m					
22.9m	165.2m					
22.8m	164.2m					
22.9m	166.6m					
22.8m	167.3m					
22.8m	168m					
22.9m	168m					
22.9m	165.9m					
22.9m	166.4m					
22.9m	169.1m					
22.9m	168.4m					
22.9m	164m					
22.9m	163.9m					
22.9m	163.4m					
22.8m	166.2m					
22.9m	169.1m					
22.9m	168.7m					
22.9m	168.4m					
22.9m	168.2m					
22.9m	168m					
22.8m	168.9m					
22.8m	169.8m					
22.8m	164.9m					
22.9m	164.1m					
22.9m	165.7m					
22.9m	165.9m					
22.9m	170.3m					
22.9m	170.5m					
22.9m	169.2m					
22.9m	169.2m					
22.9m	169.4m					
22.9m	169.6m					
22.9m	170.3m					
22.9m	167m					
22.9m	162.9m					
23m	164m					
22.9m	164.8m					
22.8m	167.1m					
22.9m	168.5m					
23m	167.5m					
22.9m	167m					
23m	168.2m					
22.9m	168.9m					
22.9m	168.6m					
22.9m	168.5m					
22.9m	164.2m					
22.9m	164m					
22.9m	166.9m					
23m	168m					
22.9m	170.4m					
22.9m	169.9m					
23m	168.7m					
22.9m	169.2m					
22.9m	170m					
22.9m	168m					
22.9m	167m					
23m	164.9m					
23m	163.9m					
23m	166.4m					
23m	167.6m					
22.9m	169m					
23m	169.5m					
23m	167m					
23m	167.1m					
23m	169.1m					
23m	168.8m					
23m	163.6m					
23m	163.6m					
23m	163.7m					
23m	165.8m					
23m	168.9m					
23m	169.4m					
23m	170m					
23m	169.8m					
23m	169.6m					
23m	171.3m					
23m	171.8m					
23m	167.4m					
22.9m	166.1m					
23m	165.7m					
23m	165.6m					
23m	168.4m					
23m	168.9m					
23m	167.8m					
23m	167.8m					
23m	167.8m					
23m	168.1m					
23m	169.5m					
23m	167m					
23m	164.4m					
23m	165.4m					
23m	166.3m					
23.1m	168.2m					
23m	169.8m					
23m	169.2m					
23m	168.7m					
23m	168.7m					
23.1m	168.7m					
23m	167.5m					
23m	167.3m					
23m	163.6m					
23m	163.2m					
23.1m	165.8m					
23m	166.8m					
23.1m	168.9m					
23.1m	168.7m					
23m	168.2m					
23.1m	168.4m					
23.1m	169.1m					
23.1m	167.3m					
23m	165.9m					
23m	163.8m					
23.1m	162.4m					
23.1m	164.9m					
23.1m	166.4m					
23.1m	167.7m					
23m	168.5m					
23.1m	168.4m					
23.1m	168.4m					
23.1m	171m					
23.1m	171.1m					
23.1m	166.5m					
23.1m	166.2m					
23.1m	165.6m					
23.1m	167m					
23.1m	169.7m					
23.1m	169.8m					
23.1m	170m					
23.1m	169.4m					
23.1m	169.1m					
23.2m	170.6m					
23.1m	171.3m					
23.1m	167.3m					
23.1m	165.7m					
23.1m	166.1m					
23.1m	166.5m					
23.1m	170.4m					
23.1m	170.3m					
23.1m	168.7m					
23.1m	168.7m					
23.1m	168.3m					
23.1m	168.6m					
23.1m	169m					
23.1m	166m					
23.1m	162.2m					
23.2m	163.2m					
23.1m	164.2m					
23.1m	166m					
23.1m	168m					
23.1m	167.2m					
23.1m	166.8m					
23.2m	168.7m					
23.2m	169.1m					
23.1m	168.1m					
23.1m	167.8m					
23.2m	164.3m					
23.2m	163.9m					
23.1m	165.9m					
23.2m	166.4m					
23.1m	168.9m					
23.1m	168.7m					
23.2m	167.6m					
23.1m	168.1m					
23.2m	170.3m					
23.2m	168.6m					
23.2m	167.1m					
23.2m	165.5m					
23.2m	164.1m					
23.2m	166.3m					
23.2m	168.2m					
23.2m	169.6m					
23.2m	169.8m					
23.2m	168.7m					
23.3m	168.5m					
23.2m	170.5m					
23.2m	169.6m					
23.2m	165.9m					
23.2m	165.6m					
23.2m	164.6m					
23.2m	165.8m					
23.2m	169.1m					
23.2m	169.2m					
23.2m	169.3m					
23.2m	168.3m					
23.2m	167.7m					
23.2m	169.3m					
23.2m	170.2m					
23.2m	165.8m					
23.2m	163.7m					
23.3m	163.1m					
23.2m	162.9m					
23.2m	166.1m					
23.2m	167.5m					
23.2m	167.1m					
23.2m	167.2m					
23.2m	167.5m					
23.3m	167.6m					
23.2m	170m					
23.2m	167.7m					
23.3m	163.7m					
23.2m	164.4m					
23.3m	165.6m					
23.3m	166.9m					
23.3m	168.8m					
23.2m	168.6m					
23.2m	168.3m					
23.2m	169.6m					
23.3m	170m					
23.3m	170.3m					
23.3m	170.4m					
23.2m	165.9m					
23.3m	165m					
23.3m	167.6m					
23.2m	168.1m					
23.3m	171m					
23.3m	170.4m					
23.3m	167.5m					
23.3m	168.2m					
23.3m	168.9m					
23.3m	167.3m					
23.3m	165.7m					
23.3m	163.7m					
23.3m	161.9m					
23.3m	163.9m					
23.3m	165.6m					
23.3m	167.3m					
23.2m	168.7m					
23.3m	168m					
23.3m	167.8m					
23.3m	170.8m					
23.3m	171.1m					
23.3m	167.8m					
23.3m	167.1m					
23.3m	165.3m					
23.3m	165.9m					
23.3m	167.7m					
23.3m	167.9m					
23.3m	168.4m					
23.3m	167.7m					
23.3m	166.1m					
23.3m	167.2m					
23.3m	167.8m					
23.3m	165m					
23.3m	163.5m					
23.3m	163.4m					
23.3m	163.4m					
23.3m	167.3m					
23.3m	168.8m					
23.3m	169m					
23.3m	169.1m					
23.4m	169.8m					
23.3m	170m					
23.3m	171.6m					
23.4m	171.1m					
23.3m	166.6m					
23.4m	167m					
23.4m	167.4m					
23.3m	168.7m					
23.4m	170.2m					
23.4m	168.9m					
23.4m	167.6m					
23.3m	167.5m					
23.4m	167.3m					
23.4m	167m					
23.3m	167m					
23.4m	162.1m					
23.4m	161.1m					
23.4m	164m					
23.4m	164.5m					
23.4m	168.5m					
23.4m	169.1m					
23.4m	168.5m					
23.4m	169.1m					
23.4m	171.1m					
23.4m	170.5m					
23.4m	168.2m					
23.4m	166.2m					
23.4m	163.4m					
23.4m	164.1m					
23.4m	164.7m					
23.4m	165.4m					
23.4m	165.9m					
23.3m	165.8m					
23.4m	165.7m					
23.4m	167.6m					
23.4m	168.9m					
23.4m	165.2m					
23.4m	164.9m					
23.5m	166.2m					
23.4m	166.3m					
23.4m	170.4m					
23.4m	170.9m					
23.4m	171.6m					
23.4m	171.2m					
23.4m	170.2m					
23.4m	170.7m					
23.4m	171.6m					
23.4m	167.5m					
23.4m	165.4m					
23.4m	165.8m					
23.4m	165.9m					
23.5m	167.9m					
23.4m	168.7m					
23.5m	168.4m					
23.5m	168.2m					
23.5m	168.9m					
23.5m	169m					
23.5m	170.2m					
23.4m	169.8m					
23.5m	164.6m					
23.5m	164.7m					
23.4m	166.1m					
23.5m	167.6m					
23.5m	169.6m					
23.5m	168.9m					
23.5m	167.8m					
23.5m	168.5m					
23.5m	169.3m					
23.5m	169m					
23.5m	168.9m					
23.4m	162.8m					
23.5m	161.2m					
23.5m	162.8m					
23.5m	163.2m					
23.5m	164.7m					
23.4m	165.1m					
23.5m	163.2m					
23.5m	163.3m					
23.5m	166.8m					
23.5m	166.6m					
23.5m	165.6m					
23.5m	165.3m					
23.5m	164m					
23.5m	165.3m					
23.5m	169.8m					
23.5m	170.5m					
23.5m	171.1m					
23.5m	170.2m					
23.5m	169.4m					
23.5m	170.5m					
23.5m	171.3m					
23.5m	167.3m					
23.5m	166.8m					
23.5m	165.7m					
23.6m	165.6m					
23.5m	169.4m					
23.5m	169.8m					
23.6m	170.2m					
23.5m	170m					
23.5m	169.4m					
23.6m	170.2m					
23.5m	172m					
23.5m	168.5m					
23.5m	166.3m					
23.6m	166.3m					
23.5m	166.3m					
23.6m	168.3m					
23.6m	169.3m					
23.5m	168.8m					
23.6m	168.5m					
23.6m	169.1m					
23.6m	169.2m					
23.6m	170.5m					
23.6m	170.3m					
23.5m	164m					
23.6m	164.1m					
23.6m	165.4m					
23.6m	166.9m					
23.6m	169.3m					
23.6m	167.9m					
23.6m	165.9m					
23.6m	165.4m					
23.6m	164.7m					
23.6m	164.5m					
23.6m	164.2m					
23.6m	161.1m					
23.5m	158.8m					
23.6m	162m					
23.6m	163.2m					
23.6m	167.8m					
23.6m	169.3m					
23.6m	167.6m					
23.6m	167.1m					
23.6m	169.8m					
23.6m	170.3m					
23.6m	168.4m					
23.6m	168.1m					
23.6m	166.1m					
23.6m	166.7m					
23.6m	170.2m					
23.6m	171.4m					
23.6m	172.8m					
23.6m	171.7m					
23.6m	170.5m					
23.6m	171.4m					
23.7m	171.6m					
23.7m	168.3m					
23.6m	167.7m					
23.6m	165.3m					
23.6m	164.9m					
23.7m	167.7m					
23.7m	168.4m					
23.6m	169.1m					
23.7m	169m					
23.7m	168.4m					
23.6m	168.7m					
23.7m	170m					
23.6m	167.5m					
23.6m	165.3m					
23.7m	165.8m					
23.7m	166.3m					
23.6m	168.4m					
23.7m	170.2m					
23.7m	169.2m					
23.6m	169.1m					
23.6m	167.5m					
23.7m	167.3m					
23.6m	165.9m					
23.7m	165.7m					
23.6m	157.9m					
23.7m	157.3m					
23.7m	158.4m					
23.7m	158.5m					
23.7m	163.4m					
23.7m	163.7m					
23.7m	165m					
23.7m	166m					
23.7m	168.5m					
23.7m	168.9m					
23.7m	170.2m					
23.7m	169m					
23.7m	166.1m					
23.7m	168.6m					
23.7m	170.1m					
23.7m	172.4m					
23.7m	173.6m					
23.7m	172.8m					
23.7m	172.8m					
23.7m	173.1m					
23.7m	173m					
23.7m	169.6m					
23.7m	167.9m					
23.7m	164.9m					
23.7m	165.7m					
23.8m	167m					
23.7m	168m					
23.7m	169.4m					
23.7m	168.8m					
23.7m	167.8m					
23.7m	169.2m					
23.7m	169.7m					
23.8m	166.7m					
23.7m	165.8m					
23.7m	164.7m					
23.7m	164.8m					
23.7m	168.9m					
23.8m	168.9m					
23.8m	169.1m					
23.7m	169m					
23.8m	168.4m					
23.8m	169.2m					
23.7m	170.2m					
23.8m	167m					
23.8m	163.2m					
23.7m	163.4m					
23.8m	163.5m					
23.8m	165.6m					
23.8m	167.7m					
23.8m	167.4m					
23.8m	167.1m					
23.8m	168m					
23.7m	168.2m					
23.8m	169.8m					
23.7m	170m					
23.8m	164.8m					
23.8m	164m					
23.7m	164.6m					
23.8m	165.8m					
23.8m	169.4m					
23.8m	169.3m					
23.8m	168.9m					
23.8m	169.2m					
23.8m	170m					
23.8m	170.1m					
23.8m	170.2m					
23.8m	166.6m					
23.8m	164.5m					
23.8m	166.3m					
23.8m	167.3m					
23.8m	169.2m					
23.9m	170.2m					
23.8m	167.7m					
23.8m	167.7m					
23.8m	168.9m					
23.8m	168.9m					
23.8m	166.8m					
23.8m	166.2m					
23.8m	161.7m					
23.8m	163.1m					
23.8m	165.7m					
23.9m	166.7m					
23.8m	168.2m					
23.8m	167.6m					
23.9m	166.6m					
23.8m	168m					
23.8m	170m					
23.9m	167.7m					
23.8m	166.8m					
23.8m	165.1m					
23.8m	164.5m					
23.9m	167.9m					
23.9m	169m					
23.9m	169.8m					
23.9m	169.7m					
23.8m	168.4m					
23.9m	168.7m					
23.9m	171.5m					
23.9m	168.5m					
23.9m	164.5m					
23.9m	164.2m					
23.9m	163.7m					
23.8m	165.6m					
23.9m	167.8m					
23.9m	167.9m					
23.9m	168.1m					
23.9m	168.5m					
23.9m	168.5m					
23.9m	171.4m					
23.9m	172m					
23.9m	166.6m					
23.9m	165.7m					
23.9m	166.6m					
23.9m	167.4m					
23.9m	170.9m					
23.9m	170.5m					
23.9m	168.5m					
23.9m	168.4m					
23.9m	168.2m					
23.9m	168.3m					
23.9m	168.4m					
23.9m	164.9m					
23.9m	162.2m					
23.9m	163.5m					
23.9m	164.4m					
23.9m	167m					
23.9m	168.9m					
24m	168.3m					
23.9m	168.2m					
24m	169.5m					
23.9m	169.6m					
24m	169.3m					
23.9m	167.9m					
23.9m	164.2m					
24m	164.7m					
23.9m	165.7m					
23.9m	166.6m					
24m	168.5m					
24m	168m					
23.9m	166.9m					
23.9m	168.1m					
24m	168.7m					
23.9m	167.3m					
24m	166.6m					
24m	165.2m					
24m	164.6m					
23.9m	167.7m					
24m	169.2m					
24m	170.5m					
24m	170.5m					
24m	168.7m					
24m	168.9m					
24m	170.7m					
24m	168.6m					
24m	165.2m					
24m	164.4m					
24m	163.2m					
24m	164.6m					
24m	166.6m					
24m	167m					
24m	167.5m					
24m	167.4m					
24m	167.3m					
24m	169.2m					
24m	169.7m					
24.1m	166m					
24m	165.1m					
24m	166.9m					
24m	167.9m					
24m	171.1m					
24m	171m					
24m	170.5m					
24m	170.9m					
24m	171.3m					
24m	170.6m					
24m	170m					
24m	166.5m					
24m	163.4m					
24m	164.1m					
24m	164.7m					
24m	166.3m					
24.1m	166.6m					
24m	166m					
24m	165.9m					
24m	167.8m					
24m	168m					
24m	166.8m					
24.1m	166.4m					
24.1m	165.5m					
24m	166.2m					
24.1m	168.6m					
24.1m	169.2m					
24m	170.9m					
24.1m	169.3m					
24m	168m					
24.1m	168.9m					
24.1m	169.4m					
24.1m	166.4m					
24.1m	164.4m					
24.1m	163.3m					
