Current (mA) - Plot 0	Flow (GPM) - Plot 0	Current (mA) - Plot 1	Flow (GPM) - Plot 1	Current (mA) - Plot 2	Flow (GPM) - Plot 2	
378.1u	289.1m					
381.4u	294.3m					
371.6u	293.2m					
374.9u	299.2m					
378.1u	297m					
391.2u	300.2m					
361.7u	298.5m					
381.4u	301.1m					
365u	299.3m					
374.9u	296.3m					
365u	295.7m					
394.5u	294.2m					
365u	294.3m					
361.7u	296.7m					
368.3u	294m					
358.5u	294.1m					
368.3u	291.6m					
368.3u	294.5m					
355.2u	292.4m					
355.2u	287.9m					
358.5u	290.8m					
355.2u	291m					
365u	296.8m					
348.6u	297.6m					
358.5u	298.7m					
365u	299.7m					
345.3u	300.9m					
345.3u	302m					
351.9u	300.3m					
368.3u	298.2m					
338.8u	298.4m					
351.9u	299.4m					
338.8u	301.8m					
351.9u	300.4m					
348.6u	302.2m					
335.5u	297.5m					
338.8u	301.2m					
342.1u	297.2m					
342.1u	295.7m					
342.1u	291.8m					
338.8u	292m					
328.9u	294.4m					
348.6u	295.9m					
355.2u	297.3m					
338.8u	296.8m					
325.7u	293.4m					
322.4u	295.7m					
322.4u	293.7m					
322.4u	295.3m					
345.3u	291.7m					
315.8u	297.6m					
322.4u	299.5m					
328.9u	302.7m					
328.9u	306.4m					
328.9u	306.5m					
322.4u	307.9m					
325.7u	307.8m					
315.8u	308.1m					
315.8u	304.1m					
328.9u	302.2m					
319.1u	302.6m					
312.5u	302.9m					
328.9u	302.5m					
302.7u	300.4m					
296.1u	301m					
302.7u	297.8m					
296.1u	299.5m					
302.7u	298.7m					
283u	293m					
315.8u	295.5m					
306u	291.5m					
319.1u	295.4m					
309.3u	294.5m					
299.4u	297.8m					
306u	295.7m					
296.1u	297.9m					
312.5u	301.7m					
299.4u	301.3m					
299.4u	302.7m					
296.1u	305.5m					
312.5u	307.5m					
306u	310.8m					
289.6u	312.1m					
299.4u	313.1m					
283u	310.4m					
306u	311.5m					
292.9u	309.1m					
296.1u	306.6m					
276.5u	299.2m					
289.6u	304.9m					
292.9u	300.1m					
296.1u	304.9m					
289.6u	304.4m					
286.3u	304.6m					
283u	303.5m					
283u	304.5m					
286.3u	302.7m					
283u	295.9m					
279.7u	297.7m					
279.7u	296.3m					
289.6u	298.4m					
273.2u	300.2m					
269.9u	301.3m					
283u	303.5m					
283u	304.9m					
279.7u	308.5m					
260.1u	306.9m					
276.5u	306.9m					
279.7u	308.4m					
276.5u	309.7m					
263.3u	311.7m					
260.1u	313m					
273.2u	313.2m					
266.6u	309.4m					
263.3u	311m					
260.1u	307.8m					
253.5u	307.3m					
260.1u	301.7m					
260.1u	307.3m					
260.1u	304.2m					
250.2u	310.6m					
240.4u	309.3m					
256.8u	312.2m					
256.8u	309.2m					
253.5u	309.4m					
269.9u	306m					
240.4u	301.5m					
256.8u	301.6m					
260.1u	301.7m					
246.9u	303.6m					
253.5u	305.6m					
246.9u	308.1m					
243.7u	308.3m					
246.9u	310.5m					
250.2u	310.7m					
243.7u	309.9m					
250.2u	309.1m					
233.8u	307.3m					
246.9u	310.3m					
227.3u	310.6m					
246.9u	312.8m					
246.9u	312.7m					
240.4u	314m					
230.5u	311.9m					
237.1u	315.2m					
246.9u	312.5m					
227.3u	309.7m					
233.8u	310.6m					
224u	310.5m					
227.3u	309.6m					
233.8u	308.1m					
230.5u	309.1m					
220.7u	303.5m					
224u	307.6m					
220.7u	305.3m					
220.7u	306.6m					
227.3u	302.1m					
220.7u	308.8m					
220.7u	309.7m					
220.7u	314.9m					
217.4u	316.6m					
224u	318.8m					
204.3u	315.5m					
217.4u	319.2m					
210.9u	316.5m					
224u	312.3m					
210.9u	313m					
220.7u	313.1m					
207.6u	314m					
204.3u	315m					
207.6u	316.8m					
210.9u	316m					
207.6u	316.7m					
207.6u	317m					
204.3u	316.6m					
194.5u	312.5m					
210.9u	314.6m					
201u	313.3m					
204.3u	316.8m					
197.7u	316.1m					
194.5u	318.1m					
191.2u	314.5m					
191.2u	317.5m					
207.6u	314.8m					
197.7u	314.9m					
197.7u	310.9m					
197.7u	310.6m					
194.5u	310.8m					
187.9u	313.1m					
187.9u	313.3m					
187.9u	315.3m					
181.3u	314.3m					
187.9u	316.9m					
194.5u	316.6m					
187.9u	314.8m					
174.8u	313.8m					
184.6u	315.4m					
191.2u	317.1m					
187.9u	318.3m					
181.3u	320.6m					
178.1u	320.2m					
184.6u	319.5m					
174.8u	319.9m					
178.1u	319.4m					
178.1u	315.4m					
168.2u	315.3m					
171.5u	316m					
171.5u	317.4m					
171.5u	319.3m					
168.2u	321.4m					
171.5u	319.2m					
164.9u	320.8m					
168.2u	320.2m					
161.7u	319.1m					
171.5u	314.8m					
161.7u	318m					
164.9u	317.2m					
155.1u	318.3m					
158.4u	320.1m					
151.8u	321.7m					
161.7u	319.1m					
161.7u	321.7m					
151.8u	320.1m					
155.1u	319m					
151.8u	315.7m					
158.4u	316.7m					
158.4u	317.7m					
151.8u	320.3m					
145.3u	321.7m					
151.8u	323.7m					
145.3u	322.7m					
155.1u	324m					
148.5u	323.6m					
135.4u	322.4m					
142u	318.5m					
142u	321.3m					
138.7u	320.1m					
142u	322.2m					
132.1u	322.5m					
142u	322.9m					
138.7u	320.1m					
142u	322.5m					
138.7u	320.9m					
138.7u	318.2m					
128.9u	317.5m					
135.4u	319.6m					
138.7u	320m					
135.4u	324.2m					
128.9u	324.3m					
125.6u	324.6m					
125.6u	324m					
128.9u	326.4m					
128.9u	324.4m					
125.6u	321.7m					
125.6u	322m					
122.3u	323m					
128.9u	324.8m					
115.8u	327.1m					
125.6u	326.3m					
119u	326.5m					
119u	325.3m					
115.8u	325.9m					
119u	323m					
119u	320.4m					
112.5u	321.5m					
115.8u	322.5m					
112.5u	324.3m					
112.5u	325.9m					
109.2u	325.3m					
105.9u	324.8m					
112.5u	326.7m					
96.1u	326.6m					
112.5u	322.9m					
109.2u	323.2m					
112.5u	324.3m					
102.6u	325.8m					
105.9u	328.4m					
102.6u	329.6m					
99.4u	328.6m					
102.6u	329.1m					
102.6u	330.2m					
96.1u	328.3m					
102.6u	324.9m					
96.1u	324.6m					
96.1u	325.2m					
99.4u	327.3m					
96.1u	329.3m					
92.8u	328.9m					
89.5u	328.1m					
86.2u	327.4m					
96.1u	329.3m					
86.2u	327.1m					
86.2u	323.3m					
89.5u	323.2m					
86.2u	325.7m					
86.2u	326.7m					
92.8u	329.7m					
79.7u	330.2m					
76.4u	330.8m					
83u	331.8m					
83u	332.9m					
76.4u	330.2m					
76.4u	328.4m					
76.4u	330m					
76.4u	329.5m					
76.4u	331.5m					
76.4u	331.2m					
69.8u	331m					
79.7u	329.4m					
63.3u	330.9m					
73.1u	329.5m					
66.6u	327.3m					
66.6u	323.9m					
66.6u	326.8m					
60u	326.3m					
63.3u	331.9m					
60u	330.6m					
63.3u	333.7m					
60u	330.7m					
60u	335.4m					
56.7u	332.7m					
63.3u	332.3m					
60u	329.3m					
56.7u	333.7m					
60u	332.4m					
56.7u	336.2m					
53.4u	337.1m					
53.4u	333.6m					
50.2u	334.9m					
50.2u	333.1m					
53.4u	331.5m					
53.4u	326.5m					
53.4u	329.1m					
53.4u	327.7m					
50.2u	331.3m					
40.3u	331.3m					
43.6u	334.5m					
43.6u	332.9m					
43.6u	334.5m					
37u	334.2m					
40.3u	335.1m					
43.6u	330m					
40.3u	332.5m					
40.3u	333.6m					
33.8u	335.7m					
33.8u	337.1m					
33.8u	337.5m					
27.2u	336.4m					
37u	338.1m					
33.8u	337.9m					
30.5u	334.7m					
27.2u	331.7m					
33.8u	333.3m					
23.9u	330.8m					
30.5u	339.1m					
27.2u	335.4m					
20.6u	338.6m					
23.9u	334.2m					
20.6u	339.2m					
20.6u	335.8m					
23.9u	336m					
17.4u	330.5m					
20.6u	333.9m					
17.4u	335.4m					
14.1u	336.8m					
17.4u	338.4m					
14.1u	337m					
7.5u	338.8m					
10.8u	339.7m					
7.5u	339.4m					
17.4u	334.9m					
7.5u	337.4m					
10.8u	337m					
10.8u	337.6m					
959.5n	338.9m					
4.2u	337.4m					
7.5u	336.3m					
959.5n	336.7m					
-2.3u	337.4m					
7.5u	334.8m					
959.5n	332.4m					
959.5n	334.7m					
959.5n	335.6m					
-2.3u	339.5m					
-2.3u	339.3m					
-2.3u	342.5m					
7.5u	339.4m					
959.5n	342.9m					
-2.3u	341.1m					
4.2u	341.4m					
-5.6u	337.2m					
-8.9u	342.2m					
-8.9u	340.1m					
-12.2u	343.7m					
-15.4u	343.1m					
-8.9u	339.2m					
-15.4u	336.8m					
-15.4u	335.8m					
-18.7u	333.7m					
-15.4u	330.6m					
-15.4u	330.3m					
-15.4u	333.5m					
-18.7u	335.1m					
-18.7u	340.9m					
-22u	343.1m					
-25.3u	345.4m					
-22u	344.3m					
-22u	348.1m					
-25.3u	346.9m					
-28.6u	343.1m					
-25.3u	345.7m					
-31.8u	344.4m					
-35.1u	346.9m					
-35.1u	347.5m					
-35.1u	349.1m					
-35.1u	345.6m					
-35.1u	346.5m					
-35.1u	345.4m					
-31.8u	339.6m					
-41.7u	334.5m					
-38.4u	330.9m					
-38.4u	331m					
-41.7u	333.8m					
-41.7u	335.5m					
-35.1u	338.6m					
-51.5u	339.2m					
-48.2u	344.5m					
-41.7u	346.3m					
-51.5u	347.6m					
-45u	343.3m					
-45u	350.5m					
-51.5u	349.1m					
-51.5u	351.8m					
-58.1u	352.1m					
-45u	351.9m					
-51.5u	351m					
-58.1u	352.2m					
-54.8u	349.1m					
-54.8u	348.1m					
-51.5u	343.3m					
-61.4u	345.5m					
-54.8u	343.1m					
-64.6u	342.4m					
-61.4u	339.5m					
-64.6u	338m					
-61.4u	336.3m					
-67.9u	337.7m					
-64.6u	337.6m					
-64.6u	335.6m					
-67.9u	341.4m					
-64.6u	341.8m					
-74.5u	347.8m					
-71.2u	351.1m					
-71.2u	353.1m					
-74.5u	353.1m					
-74.5u	353.9m					
-74.5u	355.2m					
-74.5u	354m					
-77.8u	348m					
-74.5u	351.6m					
-81u	349.1m					
-77.8u	353.1m					
-77.8u	352m					
-87.6u	353.4m					
-81u	349.8m					
-90.9u	348.4m					
-87.6u	345.2m					
-94.2u	341.1m					
-90.9u	336.5m					
-90.9u	339.8m					
-87.6u	338.8m					
-87.6u	345.2m					
-97.4u	345.7m					
-90.9u	350.1m					
-97.4u	348.7m					
-97.4u	353.4m					
-97.4u	353.5m					
-94.2u	350.6m					
-94.2u	350.3m					
-97.4u	352.4m					
-100.7u	352.3m					
-97.4u	356.5m					
-100.7u	354.9m					
-107.3u	355.1m					
-110.6u	353.3m					
-110.6u	354.5m					
-104u	351.5m					
-110.6u	346.2m					
-107.3u	344m					
-107.3u	341.1m					
-110.6u	342.1m					
-110.6u	343.7m					
-117.1u	344.8m					
-110.6u	346.8m					
-113.8u	347.8m					
-127u	351.8m					
-120.4u	352m					
-117.1u	349.6m					
-110.6u	354.3m					
-113.8u	352.7m					
-120.4u	356.9m					
-123.7u	357.3m					
-117.1u	358.8m					
-120.4u	356.7m					
-120.4u	358.8m					
-127u	356.7m					
-123.7u	355m					
-123.7u	350.7m					
-117.1u	354.5m					
-123.7u	351.5m					
-133.5u	356.6m					
-136.8u	354.9m					
-133.5u	355m					
-133.5u	354.1m					
-130.2u	355.7m					
-136.8u	354.9m					
-133.5u	351.1m					
-136.8u	348.6m					
-133.5u	352.8m					
-140.1u	351.2m					
-143.3u	354.3m					
-136.8u	353m					
-149.9u	353.6m					
-140.1u	353m					
-140.1u	352.1m					
-146.6u	352.2m					
-140.1u	348.3m					
-143.3u	346.9m					
-146.6u	349.8m					
-153.2u	348.5m					
-143.3u	352.9m					
-149.9u	354.8m					
-149.9u	354m					
-153.2u	356.2m					
-149.9u	356.9m					
-153.2u	357.7m					
-153.2u	352.8m					
-149.9u	354.5m					
-159.7u	355.3m					
-163u	357m					
-163u	358m					
-163u	358.4m					
-159.7u	354.9m					
-172.9u	358.5m					
-153.2u	356.6m					
-166.3u	354.4m					
-156.5u	350.1m					
-163u	353.1m					
-169.6u	352m					
-169.6u	354m					
-166.3u	352.9m					
-166.3u	353.3m					
-172.9u	351.4m					
-176.1u	355.5m					
-182.7u	351.4m					
-176.1u	350.7m					
-172.9u	349.2m					
-172.9u	352.5m					
-179.4u	353.4m					
-179.4u	355.9m					
-172.9u	357.7m					
-179.4u	358.2m					
-179.4u	358m					
-189.3u	360.5m					
-176.1u	357.9m					
-179.4u	355.8m					
-179.4u	355.7m					
-176.1u	353.9m					
-189.3u	356.6m					
-186u	356.9m					
-195.8u	355.6m					
-192.5u	354.5m					
-189.3u	352.1m					
-189.3u	353.4m					
-192.5u	351.9m					
-192.5u	348.5m					
-195.8u	350.8m					
-195.8u	351.5m					
-186u	357m					
-202.4u	356.7m					
-199.1u	358.2m					
-215.5u	357.5m					
-195.8u	359.4m					
-202.4u	359.6m					
-199.1u	357.4m					
-202.4u	353.2m					
-205.7u	357.7m					
-202.4u	355.6m					
-205.7u	358.7m					
-199.1u	357.3m					
-208.9u	357.4m					
-212.2u	354.9m					
-212.2u	356.1m					
-212.2u	354m					
-212.2u	349.4m					
-205.7u	347.5m					
-212.2u	352m					
-222.1u	349.2m					
-212.2u	354.3m					
-212.2u	355.8m					
-222.1u	357m					
-228.6u	357.4m					
-215.5u	359m					
-222.1u	359.4m					
-218.8u	355.5m					
-215.5u	356m					
-222.1u	357.9m					
-228.6u	357.7m					
-225.3u	360m					
-225.3u	361.1m					
-225.3u	357.3m					
-225.3u	358.9m					
-231.9u	358.6m					
-238.5u	355.1m					
-238.5u	351.8m					
-235.2u	351.1m					
-228.6u	351m					
-231.9u	354m					
-231.9u	353.6m					
-245u	356.6m					
-218.8u	352.1m					
-241.7u	356.5m					
-231.9u	356.4m					
-241.7u	354m					
-245u	352.6m					
-235.2u	355.1m					
-238.5u	355.2m					
-245u	360.3m					
-245u	357.7m					
-254.9u	361.1m					
-248.3u	359.7m					
-245u	361.9m					
-254.9u	360.6m					
-241.7u	357m					
-251.6u	353.9m					
-254.9u	356m					
-254.9u	353.5m					
-254.9u	356.2m					
-261.4u	354.4m					
-254.9u	353.8m					
-248.3u	353.2m					
-258.1u	354.1m					
-254.9u	354m					
-258.1u	351.7m					
-264.7u	352.6m					
-261.4u	354.3m					
-264.7u	356.1m					
-271.3u	359.9m					
-264.7u	360.6m					
-271.3u	360.9m					
-271.3u	362m					
-261.4u	361.2m					
-281.1u	359.3m					
-254.9u	354.4m					
-261.4u	356.9m					
-268u	356.2m					
-264.7u	356.7m					
-271.3u	355.3m					
-251.6u	355.2m					
-274.5u	352.9m					
-277.8u	356m					
-281.1u	352m					
-274.5u	351.8m					
-274.5u	346.7m					
-281.1u	352.3m					
-277.8u	353.5m					
-290.9u	356.6m					
-284.4u	358.5m					
-284.4u	361m					
-281.1u	358.2m					
-290.9u	363.9m					
-274.5u	360.4m					
-287.7u	358.1m					
-294.2u	355.8m					
-284.4u	356.2m					
-297.5u	357.7m					
-317.2u	359.3m					
-294.2u	356.9m					
-290.9u	356.9m					
-297.5u	353.4m					
-294.2u	355.6m					
-304.1u	353.6m					
-300.8u	348.9m					
-297.5u	350.6m					
-297.5u	350.6m					
-297.5u	354.4m					
-310.6u	356.7m					
-313.9u	357.2m					
-307.3u	357.1m					
-304.1u	358.4m					
-323.7u	359m					
-290.9u	357.5m					
-310.6u	350.5m					
-310.6u	354.6m					
-313.9u	351.4m					
-313.9u	355m					
-300.8u	355.6m					
-327u	357.7m					
-313.9u	356.9m					
-323.7u	359.3m					
-313.9u	357m					
-320.5u	355.5m					
-317.2u	352.2m					
-327u	355.3m					
-327u	352.7m					
-317.2u	356.4m					
-330.3u	356.2m					
-327u	356.4m					
-323.7u	355.2m					
-310.6u	357.1m					
-333.6u	355.8m					
-320.5u	355m					
-320.5u	350.2m					
-330.3u	353m					
-343.4u	350.9m					
-333.6u	352.5m					
-333.6u	352.7m					
-340.1u	352m					
-336.9u	353.5m					
-333.6u	355.7m					
-340.1u	354.3m					
-333.6u	352.9m					
-340.1u	352.8m					
-343.4u	355.4m					
-350u	356m					
-350u	357.2m					
-343.4u	359.2m					
-333.6u	356.6m					
-356.5u	358.1m					
-343.4u	359.1m					
-366.4u	356.3m					
-359.8u	353.1m					
-359.8u	354.9m					
-353.3u	354.5m					
-369.7u	357m					
-376.2u	354.9m					
-350u	356.9m					
-356.5u	350.8m					
-350u	350.9m					
-356.5u	349.3m					
-363.1u	347.4m					
-356.5u	344.7m					
-359.8u	346.9m					
-363.1u	348.2m					
-359.8u	353.6m					
-366.4u	354.3m					
-366.4u	357.4m					
-356.5u	355.6m					
-382.8u	359.5m					
-366.4u	358.4m					
-369.7u	356.5m					
-379.5u	355.7m					
-386.1u	356.7m					
-350u	357m					
-379.5u	360.8m					
-382.8u	358.7m					
-369.7u	359m					
-382.8u	357.4m					
-379.5u	356.4m					
-372.9u	352.5m					
-369.7u	343.6m					
-382.8u	344.4m					
-382.8u	343.3m					
-382.8u	343.2m					
-379.5u	346.9m					
-376.2u	348m					
-409u	350.4m					
-379.5u	353m					
-399.2u	355.4m					
-382.8u	354.9m					
-399.2u	350m					
-389.3u	355.1m					
-409u	355.4m					
-395.9u	358.5m					
-382.8u	358.3m					
-395.9u	358.9m					
-382.8u	356m					
-395.9u	358m					
-389.3u	356.7m					
-389.3u	355.2m					
-389.3u	349.5m					
-395.9u	353.7m					
-392.6u	347.5m					
-402.4u	349.9m					
-405.7u	348.2m					
-409u	347.2m					
-415.6u	346m					
-405.7u	346.6m					
-409u	347.1m					
-418.8u	344.6m					
-422.1u	344.3m					
-395.9u	348.6m					
-402.4u	346.9m					
-412.3u	353m					
-409u	352.8m					
-415.6u	353m					
-409u	352.1m					
-415.6u	353.2m					
-418.8u	353.6m					
-418.8u	349.6m					
-422.1u	350.3m					
-415.6u	351.5m					
-425.4u	352.3m					
-418.8u	354.1m					
-438.5u	351.6m					
-402.4u	348m					
-422.1u	345.8m					
-412.3u	344.1m					
-405.7u	342.3m					
-425.4u	333.8m					
-435.2u	342.5m					
-412.3u	338.9m					
-418.8u	345.7m					
-435.2u	346.3m					
-425.4u	349.5m					
-435.2u	349m					
-432u	351.1m					
-435.2u	351.5m					
-435.2u	350.6m					
-425.4u	346.3m					
-432u	352.2m					
-438.5u	347.9m					
-445.1u	354.5m					
-448.4u	352.9m					
-435.2u	354.1m					
-415.6u	351.2m					
-432u	352.5m					
-432u	350.6m					
-422.1u	345.5m					
-425.4u	343.4m					
-458.2u	344.8m					
-451.6u	341.5m					
-458.2u	345.9m					
-458.2u	344.4m					
-445.1u	345.6m					
-445.1u	343.6m					
-454.9u	347.1m					
-451.6u	345.2m					
-454.9u	340.8m					
-454.9u	342.5m					
-448.4u	341.9m					
-458.2u	344m					
-471.3u	344m					
-448.4u	344.9m					
-464.8u	343.7m					
-451.6u	344.2m					
-468u	346.4m					
-441.8u	344.1m					
-474.6u	342m					
-445.1u	344.1m					
-458.2u	343.4m					
-471.3u	346.8m					
-464.8u	346.6m					
-474.6u	347.6m					
-464.8u	344.9m					
-474.6u	348.6m					
-471.3u	346.2m					
-474.6u	345.1m					
-474.6u	339.4m					
-474.6u	342.8m					
-471.3u	342.8m					
-471.3u	344.2m					
-487.7u	345.2m					
-458.2u	345.2m					
-494.3u	343.5m					
-504.1u	346m					
-477.9u	342.5m					
-454.9u	341.7m					
-477.9u	336.5m					
-487.7u	342.2m					
-487.7u	338.3m					
-484.4u	343.9m					
-491u	344m					
-491u	343.2m					
-494.3u	343.1m					
-494.3u	343m					
-487.7u	343m					
-484.4u	339m					
-494.3u	337.7m					
-491u	338.8m					
-497.6u	339.3m					
-471.3u	342.4m					
-487.7u	342.2m					
-504.1u	342.4m					
-520.5u	341.6m					
-500.8u	342.7m					
-523.8u	340.8m					
-477.9u	337.9m					
-497.6u	338.9m					
-510.7u	338.9m					
-504.1u	341.2m					
-517.2u	341.7m					
-504.1u	343.8m					
-514u	339.3m					
-500.8u	342.5m					
-510.7u	339.2m					
-514u	338.9m					
-507.4u	332.4m					
-510.7u	334.9m					
-504.1u	335.6m					
-510.7u	337.1m					
-500.8u	338.2m					
-520.5u	338.7m					
-507.4u	338.1m					
-510.7u	340.4m					
-497.6u	340.4m					
-520.5u	338m					
-527.1u	335m					
-520.5u	339.7m					
-520.5u	336.7m					
-517.2u	342.8m					
-533.6u	339.2m					
-530.4u	342.1m					
-533.6u	337.6m					
-533.6u	339.5m					
-530.4u	338.2m					
-530.4u	334.7m					
-533.6u	333.5m					
-527.1u	333.4m					
-523.8u	334.5m					
-543.5u	334.8m					
-536.9u	336.8m					
-536.9u	335.4m					
-527.1u	335.7m					
-553.3u	336.3m					
-520.5u	336.2m					
-543.5u	332.3m					
-540.2u	334.9m					
-540.2u	335.6m					
-550u	336.7m					
-543.5u	339.9m					
-546.8u	338.5m					
-550u	339.2m					
-546.8u	338.6m					
-553.3u	337.5m					
-536.9u	335.8m					
-550u	331m					
-546.8u	332.7m					
-563.2u	331.4m					
-543.5u	334.8m					
-566.4u	332.8m					
-556.6u	335.6m					
-533.6u	331.3m					
-533.6u	334.5m					
-579.6u	333.9m					
-579.6u	332.9m					
-550u	328.8m					
-573u	333.6m					
-563.2u	332.5m					
-573u	336.9m					
-566.4u	336.7m					
-563.2u	336.8m					
-563.2u	335.4m					
-566.4u	337.3m					
-569.7u	335.8m					
-569.7u	330.6m					
-559.9u	331m					
-559.9u	330.8m					
-592.7u	333m					
-592.7u	333.8m					
-586.1u	333.8m					
-573u	333.2m					
-605.8u	332.1m					
-556.6u	332.6m					
-599.2u	331m					
-576.3u	326.8m					
-582.8u	325.9m					
-582.8u	329.1m					
-582.8u	328.2m					
-579.6u	331.9m					
-582.8u	331.3m					
-586.1u	332.3m					
-586.1u	331.3m					
-582.8u	333.7m					
-586.1u	330.1m					
-589.4u	327.8m					
-612.4u	329.6m					
-602.5u	330m					
-605.8u	332.6m					
-596u	332.1m					
-605.8u	333m					
-609.1u	330.7m					
-641.9u	333.4m					
-605.8u	330.8m					
-586.1u	330.4m					
-599.2u	324.3m					
-605.8u	327.8m					
-605.8u	324.5m					
-605.8u	329.7m					
-602.5u	326.6m					
-599.2u	331.1m					
-609.1u	325.1m					
-605.8u	330.6m					
-612.4u	326.6m					
-592.7u	327.9m					
-635.3u	321.9m					
-648.4u	329.7m					
-641.9u	327.1m					
-651.7u	330.5m					
-632u	330.7m					
-668.1u	330m					
-599.2u	329.6m					
-638.6u	330.1m					
-609.1u	328.3m					
-622.2u	324.2m					
-618.9u	324.7m					
-615.6u	323m					
-625.5u	325.5m					
-625.5u	325.4m					
-632u	326.4m					
-625.5u	323.3m					
-618.9u	325.2m					
-622.2u	322.9m					
-638.6u	324.6m					
-648.4u	319.7m					
-612.4u	324.3m					
-641.9u	322.5m					
-622.2u	328.3m					
-618.9u	326.7m					
-648.4u	331.2m					
-677.9u	325.3m					
-618.9u	329.5m					
-622.2u	326.3m					
-645.2u	325.8m					
-632u	319m					
-648.4u	324.1m					
-638.6u	320.6m					
-645.2u	325.8m					
-648.4u	323.8m					
-645.2u	325.5m					
-648.4u	322m					
-645.2u	325.8m					
-638.6u	322.5m					
-664.8u	321.1m					
-661.6u	316.1m					
-638.6u	320.7m					
-641.9u	318.6m					
-645.2u	323.9m					
-674.7u	321.9m					
-622.2u	323.4m					
-668.1u	321.4m					
-641.9u	323.6m					
-651.7u	319.9m					
-651.7u	318.2m					
-648.4u	311.4m					
-661.6u	314.5m					
-661.6u	313.5m					
-664.8u	317.7m					
-668.1u	317.4m					
-658.3u	318.7m					
-668.1u	319.5m					
-674.7u	323.3m					
-674.7u	322.5m					
-645.2u	320.5m					
-671.4u	322m					
-658.3u	324m					
-671.4u	324.2m					
-681.2u	325.1m					
-694.3u	324.7m					
-645.2u	322.4m					
-658.3u	321.9m					
-681.2u	321.7m					
-671.4u	317.4m					
-677.9u	315.3m					
-671.4u	316.5m					
-681.2u	317.6m					
-681.2u	319m					
-684.5u	318.2m					
-684.5u	316.3m					
-684.5u	312.1m					
-674.7u	313.1m					
-697.6u	309.9m					
-658.3u	309.1m					
-651.7u	305.7m					
-664.8u	310.9m					
-658.3u	311.7m					
-658.3u	317.8m					
-638.6u	318.8m					
-697.6u	321m					
-681.2u	321.5m					
-697.6u	323.3m					
-684.5u	320.2m					
-684.5u	319.2m					
-704.2u	315.9m					
-700.9u	319.9m					
-704.2u	320.3m					
-697.6u	322.3m					
-700.9u	319.7m					
-707.5u	319.6m					
-707.5u	317.2m					
-700.9u	319.1m					
-681.2u	315.9m					
-714u	310m					
-700.9u	307.9m					
-723.9u	306.4m					
-733.7u	305.7m					
-714u	305.4m					
-684.5u	307.3m					
-720.6u	303.9m					
-714u	308.7m					
-717.3u	308.6m					
-714u	311.2m					
-707.5u	307.4m					
-717.3u	317.1m					
-720.6u	314m					
-723.9u	319.9m					
-723.9u	318.7m					
-717.3u	321m					
-717.3u	316.9m					
-737u	320.8m					
-700.9u	316.8m					
-723.9u	312.8m					
-710.7u	309.3m					
-737u	310.9m					
-730.4u	311.3m					
-700.9u	313.8m					
-759.9u	312.9m					
-723.9u	310.6m					
-737u	310.4m					
-723.9u	308.5m					
-737u	306.3m					
-743.5u	300.1m					
-743.5u	302m					
-740.3u	302.3m					
-740.3u	303.6m					
-737u	307.7m					
-743.5u	308.7m					
-743.5u	310.4m					
-707.5u	312.4m					
-723.9u	313m					
-743.5u	310.7m					
-737u	308.5m					
-763.2u	308.3m					
-743.5u	309.2m					
-756.7u	311.4m					
-723.9u	311.3m					
-766.5u	311.1m					
-756.7u	308.7m					
-740.3u	310.5m					
-743.5u	308.9m					
-750.1u	309.7m					
-756.7u	302.1m					
-756.7u	307.3m					
-766.5u	303.9m					
-756.7u	307.3m					
-759.9u	303.5m					
-743.5u	303.2m					
-776.3u	299.8m					
-759.9u	301.1m					
-782.9u	301m					
-779.6u	298.8m					
