Current (mA) - Plot 0	Flow (GPM) - Plot 0	Current (mA) - Plot 1	Flow (GPM) - Plot 1	Current (mA) - Plot 2	Flow (GPM) - Plot 2	
4.9m	175.1m					
4.9m	175.6m					
4.8m	178.2m					
4.9m	178.7m					
4.9m	179.5m					
4.9m	179.6m					
4.9m	179.8m					
4.9m	178.3m					
4.9m	177.3m					
4.9m	176.7m					
4.9m	176.4m					
4.9m	178.5m					
4.9m	178.8m					
4.9m	179.3m					
4.9m	179m					
4.9m	178.1m					
4.9m	178.8m					
4.9m	179.1m					
4.9m	175m					
4.9m	174.1m					
5m	177m					
4.9m	177.9m					
4.9m	179.3m					
4.9m	179m					
5m	178.5m					
5m	177.8m					
5m	177.5m					
5m	174.7m					
4.9m	173.6m					
5m	173.3m					
5m	173.7m					
5m	176.6m					
5m	177.5m					
5m	178.5m					
5m	179m					
5m	179.1m					
5m	180m					
5m	175m					
