Pressure (psi) - Plot 0	Flow (GPM) - Plot 0	Pressure (psi) - Plot 1	Flow (GPM) - Plot 1	Pressure (psi) - Plot 2	Flow (GPM) - Plot 2	
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.7k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.7k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.7k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.7k	3.2					
1.7k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.7k	3.3					
1.7k	3.3					
1.6k	3.3					
1.6k	3.3					
1.7k	3.3					
1.6k	3.3					
1.6k	3.3					
1.7k	3.3					
1.6k	3.2					
1.6k	3.2					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.6k	3.2					
1.6k	3.2					
1.7k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.7k	3.3					
1.6k	3.2					
1.6k	3.2					
1.7k	3.2					
1.6k	3.2					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.7k	3.2					
1.7k	3.2					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.6k	3.2					
1.7k	3.2					
1.7k	3.3					
1.6k	3.3					
1.7k	3.2					
1.7k	3.2					
1.7k	3.2					
1.6k	3.3					
1.7k	3.3					
1.7k	3.3					
1.6k	3.2					
1.7k	3.2					
1.7k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.3					
1.6k	3.2					
1.7k	3.2					
1.7k	3.3					
1.6k	3.3					
1.7k	3.3					
1.7k	3.2					
1.6k	3.2					
1.7k	3.2					
1.7k	3.2					
1.7k	3.3					
1.6k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.6k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.6k	3.3					
1.7k	3.3					
1.6k	3.2					
1.6k	3.2					
1.7k	3.2					
1.7k	3.2					
1.7k	3.3					
1.6k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.6k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.2					
1.7k	3.2					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
1.7k	3.3					
